year,country,min_temp,max_temp,min_prec,max_prec
2029,Bangladesh,10.87,37.01,1818.62,2811.56
2029,Barbados,24.15,29.19,824.34,1257.89
2029,Belarus,-19.16,32.36,633.53,895.24
2029,Belgium,-6.63,31.56,739.43,1034.4
2029,Belize,16.36,35.07,1299.13,1914.29
2029,Benin,17.8,39.91,1004.02,1346.47
2029,Bermuda (U.K.),12.72,28.73,1182.87,1584.42
2029,Bhutan,-6.94,22.36,2801.93,3712.03
2029,Bolivia,5.75,34.03,1227.2,1657.67
2029,"Bonaire, Sint Eustatius and Saba",24.76,29.62,590.45,1046.08
2029,Bosnia and Herzegovina,-12.5,33.06,959.29,1478.61
2029,Botswana,2.66,39.62,284.87,548.44
2029,Bouvet Island (Nor.),-9.46,4.86,920.29,1065.86
2029,Brazil,15.76,36.98,1421.45,2016.06
2029,British Indian Ocean Territory (U.K.),24.69,29.46,1920.01,2798.59
2029,British Virgin Islands (U.K.),23.26,29.38,710.74,1183.04
2029,Brunei Darussalam,21.92,33.14,2739.98,3555.29
2029,Bulgaria,-11.11,34.36,595.45,931.21
2029,Burkina Faso,15.1,42.45,576.62,850.96
2029,Burundi,14.2,29.74,1888.94,2354.63
2029,Cabo Verde,18.85,28.41,85.87,240.03
2029,Cambodia,17.33,37.94,1524.48,2043.71
2029,Cameroon,16.48,36.29,1682.72,2066.31
2029,Canada,-36.08,26.68,581.32,789.84
2029,Cayman Islands (U.K.),22.38,30.43,832.94,1335.7
2029,Central African Republic,16.37,39.14,1338.41,1672.4
2029,Chad,9.9,43.27,283.19,465.47
2029,Chile,-4.05,23.71,1196.9,1684.29
2029,China,-19.13,30.91,698.53,1004.75
2029,China,6.47,29.92,2217.13,3460.78
2029,Christmas Island (Aus.),24.31,29.41,870.22,1611.85
2029,Cocos (Keeling) Islands (Aus.),24.01,28.99,1025.09,1808.34
2029,Colombia,18.49,32.97,3070.38,3772.99
2029,Comoros,20.96,29.32,1031.62,1509.49
2029,Congo,18.23,34.37,1498.76,1906.95
2029,Cook Islands (N.Z.),20.76,28.59,1356.09,2170.22
2029,Costa Rica,18.11,30.36,2728.45,4029.89
2029,Croatia,-8.61,34.32,864.21,1345.85
2029,Cuba,15.78,33.71,792.91,1207.67
2029,Curaçao (Neth.),24.83,29.7,607.91,1129.25
2029,Cyprus,3.55,35.17,285.71,500.07
2029,Czech Republic,-12.65,32.71,669.5,944.43
2029,Côte d'Ivoire,17.94,37.06,1195.74,1528.78
2029,D. P. R. of Korea,-21.21,30.76,980.02,1499.22
2029,Democratic Republic of Congo,17.38,34.69,1678.51,2069.83
2029,Denmark,-6.0,26.45,659.7,923.99
2029,Djibouti,17.54,41.45,177.19,364.08
2029,Dominica,23.26,28.64,846.89,1303.52
2029,Dominican Republic,17.27,31.73,833.14,1310.73
2029,Ecuador,14.82,28.95,2704.65,3397.74
2029,El Salvador,16.63,35.29,1222.47,1894.83
2029,Equatorial Guinea,19.43,31.78,2814.98,3329.83
2029,Eritrea,15.54,39.96,274.55,527.85
2029,Estonia,-16.81,28.65,636.61,899.28
2029,Eswatini,5.03,36.39,676.93,1041.89
2029,Ethiopia,14.01,35.17,901.56,1289.12
2029,Faroe Islands (Den.),-1.97,13.83,993.44,1265.02
2029,Federated States of Micronesia,25.3,29.5,2626.22,3840.43
2029,Fiji,18.02,30.02,1610.18,2751.82
2029,Finland,-7.86,23.03,546.16,729.94
2029,Finland,-24.14,28.33,621.32,838.33
2029,France,-6.5,32.77,755.23,1123.2
2029,France,22.73,29.17,793.64,1209.21
2029,France,20.79,35.39,1386.97,2214.86
2029,France,22.25,29.53,783.64,1215.37
2029,France,23.6,29.6,851.79,1253.69
2029,France,13.36,26.95,1190.61,1998.05
2029,French Polynesia (Fr.),22.81,28.67,1040.72,1691.22
2029,French Southern and Antarctic Lands (Fr.),-4.5,11.51,1629.44,1874.5
2029,Gabon,18.63,33.39,1914.49,2358.46
2029,Georgia,-14.71,30.72,1107.4,1540.59
2029,Germany,-9.95,32.49,743.64,1030.83
2029,Ghana,19.51,38.11,1037.64,1371.86
2029,Gibraltar (U.K.),8.92,29.78,486.9,888.64
2029,Greece,-3.53,34.17,576.11,940.54
2029,Greenland (Den.),-40.96,3.02,351.57,580.32
2029,Grenada,24.43,29.38,947.76,1424.6
2029,Guam (U.S.),25.05,29.56,1562.83,2430.94
2029,Guatemala,12.91,34.16,1567.18,2190.12
2029,Guernsey (U.K.),2.82,21.71,730.02,1066.35
2029,Guinea,16.03,38.58,1576.67,2137.28
2029,Guinea-Bissau,17.44,39.89,1121.05,1748.17
2029,Guyana,20.35,34.32,1393.57,2143.01
2029,Haiti,18.61,32.1,735.61,1159.77
2029,Heard Island and McDonald Islands (Aus.),-4.0,7.08,1117.5,1289.56
2029,Honduras,15.36,33.96,1322.51,2008.46
2029,"Hong Kong, SAR",6.82,33.15,1472.11,2142.48
2029,Hungary,-10.53,36.1,550.49,834.86
2029,Iceland,-14.38,15.58,1249.21,1632.9
2029,India,8.09,40.51,900.44,1582.97
2029,Indonesia,20.43,32.14,2634.11,3594.63
2029,Iraq,-0.27,47.81,132.04,309.49
2029,Ireland,-1.96,23.64,921.78,1210.23
2029,Islamic Republic of Iran,-5.83,41.34,182.19,391.69
2029,Isle of Man (U.K.),2.04,19.39,925.63,1217.46
2029,Israel,4.19,38.57,148.25,283.75
2029,Italy,-4.47,32.29,782.3,1219.6
2029,Jamaica,18.84,31.75,885.94,1377.52
2029,Japan,-6.62,31.02,1513.71,2081.62
2029,Jersey (U.K.),1.76,23.15,805.21,1186.27
2029,Jordan,-0.49,41.11,48.87,111.68
2029,Kazakhstan,-27.05,38.54,276.85,434.42
2029,Kenya,17.85,35.64,597.8,974.08
2029,Kiribati,24.72,29.23,576.69,2262.2
2029,Kosovo,-12.43,34.78,642.03,984.14
2029,Kuwait,3.67,49.05,63.41,211.42
2029,Kyrgyz Republic,-25.03,23.9,754.22,1090.42
2029,Lao People's Democratic Republic,9.04,35.34,1699.52,2310.04
2029,Latvia,-17.18,29.9,663.91,911.44
2029,Lebanon,-2.25,33.87,420.54,724.14
2029,Lesotho,-8.05,29.45,900.62,1258.2
2029,Liberia,19.67,33.69,2006.5,2641.36
2029,Libya,2.42,43.66,12.25,40.03
2029,Liechtenstein,-16.52,28.04,1620.52,2178.07
2029,Lithuania,-16.72,30.94,669.69,916.81
2029,Luxembourg,-8.74,32.18,731.94,1054.14
2029,"Macau, SAR",7.37,33.12,1494.17,2202.21
2029,Madagascar,12.28,33.49,1120.35,1660.39
2029,Malawi,12.31,34.1,1127.01,1565.23
2029,Malaysia,20.49,33.21,2486.08,3250.81
2029,Maldives,25.01,30.04,1518.4,2267.12
2029,Mali,10.6,45.25,232.73,387.6
2029,Malta,10.18,29.65,299.41,580.3
2029,Marshall Islands,25.19,29.42,1999.15,3014.94
2029,Mauritania,9.45,46.08,41.82,134.23
2029,Mauritius,17.93,29.12,785.73,1310.9
2029,Mexico,4.39,36.59,640.59,1000.32
2029,Moldova,-14.39,35.14,481.36,791.46
2029,Monaco,2.39,28.12,617.14,1038.53
2029,Mongolia,-32.22,33.4,228.2,354.58
2029,Montenegro,-11.33,31.15,1262.65,1997.6
2029,Montserrat (U.K.),23.52,29.24,655.89,1027.32
2029,Morocco,1.77,39.56,193.73,404.97
2029,Mozambique,12.95,37.6,676.01,1065.25
2029,Myanmar,10.06,36.67,2068.85,2800.64
2029,Namibia,3.77,37.89,199.87,411.9
2029,Nauru,25.28,29.83,892.59,3453.41
2029,Nepal,-6.01,27.68,1684.08,2538.58
2029,Netherlands,-5.72,30.25,715.3,988.61
2029,New Caledonia (Fr.),13.98,29.91,983.63,1904.9
2029,New Zealand,-1.96,23.39,1382.86,1816.29
2029,Nicaragua,19.24,34.1,1387.4,2076.06
2029,Niger,7.84,44.26,76.34,187.48
2029,Nigeria,16.29,40.24,1009.9,1367.85
2029,Niue (N.Z.),21.4,28.94,1299.2,2244.22
2029,Norfolk Island (Aus.),15.07,25.16,726.2,1242.29
2029,North Macedonia,-11.55,35.12,563.91,875.14
2029,Northern Mariana Islands (U.S.),24.36,29.73,1366.42,2111.26
2029,Norway,-19.59,24.24,1135.02,1539.48
2029,Oman,10.63,44.91,13.77,106.11
2029,Pakistan,-1.26,41.47,296.88,615.19
2029,Palau,25.18,29.54,2463.88,3361.85
2029,Panama,21.05,31.4,2792.61,3707.97
2029,Papua New Guinea,18.76,30.35,3275.01,4358.03
2029,Paraguay,4.57,40.69,1044.9,1645.48
2029,Peru,10.79,28.6,1856.42,2312.94
2029,Philippines,20.59,32.36,2024.15,2965.88
2029,Pitcairn Islands (U.K.),18.29,27.09,942.85,1550.16
2029,Poland,-13.47,32.48,640.94,918.63
2029,Portugal,0.58,35.4,550.44,1027.83
2029,Puerto Rico (U.S.),19.42,30.93,822.59,1306.72
2029,Qatar,9.98,44.47,19.63,105.74
2029,R. B. de Venezuela,19.91,34.97,1813.84,2483.16
2029,Republic of Korea,-11.04,32.84,1042.57,1622.61
2029,Republic of Yemen,9.15,39.92,102.74,252.68
2029,Romania,-13.55,33.91,662.32,1012.34
2029,Russian Federation,-38.22,29.72,522.68,732.71
2029,Rwanda,13.37,28.26,1518.23,1873.87
2029,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.29,23.68,598.97,779.88
2029,Saint Kitts and Nevis,23.39,29.23,660.64,1076.58
2029,Saint Lucia,21.78,30.55,716.19,1101.6
2029,Saint Vincent and the Grenadines,24.23,29.23,857.99,1316.48
2029,Saint-Barthélemy (Fr.),23.29,29.3,660.07,1098.42
2029,Saint-Martin (Fr.),23.29,29.29,666.08,1106.04
2029,Saint-Pierre-et-Miquelon (Fr.),-9.55,20.35,1345.14,1731.01
2029,Samoa,22.67,28.71,2103.71,3086.2
2029,San Marino,-1.31,33.81,651.18,1039.71
2029,Saudi Arabia,4.14,45.41,30.54,119.24
2029,Senegal,15.59,43.45,423.82,755.26
2029,Serbia,-12.1,35.95,623.07,944.94
2029,Seychelles,24.08,29.6,1102.2,1593.68
2029,Sierra Leone,19.45,36.63,2213.07,3013.8
2029,Singapore,23.96,31.1,1894.62,2603.46
2029,Sint Maarten (Neth.),23.29,29.29,666.18,1105.58
2029,Slovak Republic,-13.59,32.88,689.51,1008.54
2029,Slovenia,-10.75,32.25,1030.47,1583.44
2029,Solomon Islands,23.41,29.84,3058.98,4087.83
2029,Somalia,18.52,37.07,221.79,461.4
2029,South Africa,-0.35,36.93,398.18,654.26
2029,South Sudan,18.5,41.08,1068.06,1394.31
2029,Spain,-2.91,35.47,492.01,821.59
2029,Sri Lanka,19.77,34.5,1362.14,2056.1
2029,Sudan,9.98,43.29,196.64,343.19
2029,Suriname,20.81,35.86,1222.38,2009.24
2029,Svalbard and Jan Mayen (Nor.),-29.43,6.62,480.83,741.91
2029,Sweden,-20.08,27.19,679.5,926.74
2029,Switzerland,-15.53,27.29,1348.44,1842.3
2029,Syrian Arab Republic,-2.01,42.64,159.26,310.6
2029,São Tomé and Príncipe,23.26,29.12,1312.69,1801.0
2029,Tajikistan,-26.02,24.63,576.88,893.79
2029,Tanzania,14.44,33.55,962.47,1377.36
2029,Thailand,14.51,37.91,1371.17,1923.67
2029,The Bahamas,17.33,30.6,748.41,1165.37
2029,The Gambia,16.38,40.96,613.38,1041.4
2029,Timor-Leste,18.78,31.15,1286.55,1971.42
2029,Togo,18.49,38.15,1219.97,1600.66
2029,Tokelau (N.Z.),25.23,29.73,2106.59,3274.66
2029,Tonga,20.67,28.71,1226.39,2196.59
2029,Trinidad and Tobago,22.76,30.77,1088.15,1605.59
2029,Tunisia,2.9,43.03,140.63,275.28
2029,Turkmenistan,-10.9,44.17,118.31,238.84
2029,Turks and Caicos Islands (U.K.),22.01,29.72,614.15,1018.5
2029,Tuvalu,25.34,29.87,2076.8,3701.04
2029,Türkiye,-11.22,35.39,552.32,875.3
2029,U.S. Minor Outlying Islands,21.45,28.78,686.24,1520.11
2029,Uganda,16.69,33.26,1574.58,2051.65
2029,Ukraine,-16.69,34.47,540.16,823.61
2029,United Arab Emirates,9.86,45.99,13.81,98.31
2029,United Kingdom,-3.21,24.56,874.33,1160.0
2029,United States Virgin Islands (U.S.),23.47,29.46,754.24,1218.93
2029,United States of America,-19.0,34.69,664.26,993.55
2029,Uruguay,0.24,35.81,1000.74,1566.14
2029,Uzbekistan,-16.17,41.87,183.79,336.78
2029,Vanuatu,20.87,29.21,1593.87,2753.39
2029,Vatican City,-2.37,35.37,688.16,1089.16
2029,Vietnam,12.04,34.85,1691.07,2393.77
2029,Wallis and Futuna (Fr.),24.58,29.55,2220.91,3251.21
2029,West Bank and Gaza,3.93,38.68,230.29,428.42
2029,Zambia,10.01,36.59,909.7,1238.81
2029,Zimbabwe,6.79,37.79,491.81,856.08
2030,Afghanistan,-14.14,36.84,239.53,475.74
2030,Albania,-7.45,32.98,966.67,1541.32
2030,Algeria,2.12,45.42,42.8,104.74
2030,American Samoa (U.S.),24.39,29.47,2032.85,2894.45
2030,Andorra,-13.1,26.41,747.6,1169.02
2030,Angola,11.08,35.34,933.51,1289.22
2030,Anguilla (U.K.),23.22,29.31,683.29,1107.71
2030,Antigua and Barbuda,23.41,29.31,695.14,1108.13
2030,Arab Republic of Egypt,4.54,42.84,5.99,34.5
2030,Argentina,-3.92,35.31,621.76,989.46
2030,Armenia,-17.6,30.35,732.69,1032.87
2030,Aruba (Neth.),24.9,29.7,444.33,907.6
2030,Australia,5.09,42.04,276.56,605.71
2030,Austria,-14.83,30.13,1025.01,1419.72
2030,Azerbaijan,-9.81,35.9,507.72,755.97
2030,Bahrain,12.78,37.96,22.58,103.18
2030,Bangladesh,10.89,36.95,1826.29,2821.07
2030,Barbados,24.15,29.2,817.24,1260.15
2030,Belarus,-19.0,32.31,635.72,898.87
2030,Belgium,-6.46,31.58,734.03,1032.65
2030,Belize,16.34,35.03,1318.16,1900.85
2030,Benin,17.87,39.93,1007.74,1351.28
2030,Bermuda (U.K.),12.69,28.76,1179.02,1582.21
2030,Bhutan,-6.88,22.4,2814.47,3692.85
2030,Bolivia,5.75,34.08,1228.04,1659.29
2030,"Bonaire, Sint Eustatius and Saba",24.78,29.63,590.68,1053.5
2030,Bosnia and Herzegovina,-12.6,33.18,966.54,1484.12
2030,Botswana,2.64,39.67,279.27,549.13
2030,Bouvet Island (Nor.),-9.38,4.85,920.97,1065.18
2030,Brazil,15.8,37.01,1427.52,2013.57
2030,British Indian Ocean Territory (U.K.),24.71,29.47,1904.19,2804.86
2030,British Virgin Islands (U.K.),23.27,29.39,719.12,1183.1
2030,Brunei Darussalam,21.95,33.16,2735.73,3533.38
2030,Bulgaria,-11.19,34.41,592.45,927.53
2030,Burkina Faso,15.16,42.47,576.73,852.8
2030,Burundi,14.24,29.78,1888.69,2339.92
2030,Cabo Verde,18.84,28.43,86.2,235.85
2030,Cambodia,17.37,37.95,1527.16,2040.16
2030,Cameroon,16.51,36.31,1688.66,2068.52
2030,Canada,-36.13,26.69,583.55,792.42
2030,Cayman Islands (U.K.),22.44,30.45,833.64,1325.65
2030,Central African Republic,16.4,39.18,1338.95,1673.88
2030,Chad,9.92,43.31,283.85,467.4
2030,Chile,-4.02,23.69,1198.09,1690.02
2030,China,-19.09,30.96,700.35,1003.64
2030,China,6.53,29.94,2199.21,3451.37
2030,Christmas Island (Aus.),24.29,29.42,858.67,1591.72
2030,Cocos (Keeling) Islands (Aus.),24.0,29.0,1023.66,1765.09
2030,Colombia,18.55,32.98,3082.79,3768.2
2030,Comoros,20.97,29.33,1034.04,1498.89
2030,Congo,18.25,34.4,1495.61,1912.58
2030,Cook Islands (N.Z.),20.75,28.6,1375.58,2169.98
2030,Costa Rica,18.14,30.37,2750.44,4018.32
2030,Croatia,-8.64,34.4,868.56,1349.42
2030,Cuba,15.81,33.72,785.16,1203.12
2030,Curaçao (Neth.),24.85,29.71,604.47,1143.21
2030,Cyprus,3.56,35.18,287.2,502.69
2030,Czech Republic,-12.59,32.74,670.83,943.98
2030,Côte d'Ivoire,18.01,37.07,1193.77,1529.32
2030,D. P. R. of Korea,-21.21,30.79,979.85,1499.47
2030,Democratic Republic of Congo,17.43,34.73,1676.09,2070.95
2030,Denmark,-5.97,26.43,651.07,927.23
2030,Djibouti,17.54,41.47,175.08,360.94
2030,Dominica,23.27,28.67,850.16,1303.45
2030,Dominican Republic,17.31,31.74,833.98,1299.27
2030,Ecuador,14.88,28.96,2702.48,3395.74
2030,El Salvador,16.59,35.29,1241.99,1888.42
2030,Equatorial Guinea,19.44,31.78,2831.16,3332.26
2030,Eritrea,15.55,40.0,273.1,520.52
2030,Estonia,-16.71,28.62,640.7,903.57
2030,Eswatini,5.04,36.48,682.27,1043.54
2030,Ethiopia,14.03,35.21,900.44,1281.05
2030,Faroe Islands (Den.),-1.85,13.83,991.67,1248.24
2030,Federated States of Micronesia,25.31,29.52,2627.12,3860.61
2030,Fiji,18.06,30.03,1585.45,2724.54
2030,Finland,-7.66,23.02,547.69,733.83
2030,Finland,-24.06,28.33,622.21,842.14
2030,France,-6.41,32.79,742.1,1120.73
2030,France,22.71,29.19,803.59,1215.92
2030,France,20.81,35.43,1378.81,2212.99
2030,France,22.27,29.55,780.9,1209.61
2030,France,23.62,29.62,854.45,1254.41
2030,France,13.39,26.97,1182.41,1965.57
2030,French Polynesia (Fr.),22.8,28.67,1053.54,1688.59
2030,French Southern and Antarctic Lands (Fr.),-4.45,11.53,1628.42,1878.1
2030,Gabon,18.63,33.42,1918.0,2368.99
2030,Georgia,-14.81,30.73,1108.29,1548.75
2030,Germany,-9.85,32.49,740.1,1030.89
2030,Ghana,19.58,38.14,1039.68,1374.14
2030,Gibraltar (U.K.),8.9,29.79,489.91,864.94
2030,Greece,-3.55,34.21,571.78,934.63
2030,Greenland (Den.),-40.88,3.02,352.56,581.39
2030,Grenada,24.43,29.41,947.43,1418.51
2030,Guam (U.S.),25.06,29.57,1558.23,2416.49
2030,Guatemala,12.86,34.13,1582.08,2179.01
2030,Guernsey (U.K.),2.94,21.77,718.8,1062.13
2030,Guinea,16.06,38.59,1568.92,2154.12
2030,Guinea-Bissau,17.46,39.87,1119.64,1774.99
2030,Guyana,20.39,34.34,1402.19,2145.54
2030,Haiti,18.63,32.12,734.22,1143.68
2030,Heard Island and McDonald Islands (Aus.),-3.91,7.11,1115.32,1295.5
2030,Honduras,15.35,33.95,1336.13,1998.27
2030,"Hong Kong, SAR",6.85,33.17,1461.35,2146.43
2030,Hungary,-10.53,36.13,551.72,834.56
2030,Iceland,-14.25,15.6,1251.24,1638.22
2030,India,8.15,40.5,897.91,1577.2
2030,Indonesia,20.45,32.15,2643.96,3586.74
2030,Iraq,-0.26,47.85,133.17,305.9
2030,Ireland,-1.95,23.6,915.14,1211.25
2030,Islamic Republic of Iran,-5.86,41.37,181.86,391.01
2030,Isle of Man (U.K.),2.13,19.4,917.88,1217.32
2030,Israel,4.19,38.59,147.58,283.41
2030,Italy,-4.43,32.33,779.57,1220.59
2030,Jamaica,18.86,31.76,883.84,1363.76
2030,Japan,-6.55,31.04,1516.24,2089.22
2030,Jersey (U.K.),1.86,23.2,792.27,1183.85
2030,Jordan,-0.5,41.1,48.7,112.15
2030,Kazakhstan,-27.05,38.65,275.67,434.61
2030,Kenya,17.88,35.67,600.72,971.91
2030,Kiribati,24.75,29.24,585.34,2255.78
2030,Kosovo,-12.57,34.89,645.15,985.04
2030,Kuwait,3.66,49.08,63.96,204.62
2030,Kyrgyz Republic,-24.93,23.97,758.08,1089.79
2030,Lao People's Democratic Republic,9.09,35.34,1703.81,2303.25
2030,Latvia,-17.16,29.82,667.86,914.57
2030,Lebanon,-2.26,33.9,421.57,729.08
2030,Lesotho,-7.99,29.5,891.32,1259.79
2030,Liberia,19.74,33.71,1996.51,2636.56
2030,Libya,2.41,43.64,12.23,40.72
2030,Liechtenstein,-16.38,28.08,1600.89,2173.93
2030,Lithuania,-16.62,30.91,672.78,920.46
2030,Luxembourg,-8.58,32.22,718.97,1050.01
2030,"Macau, SAR",7.4,33.13,1483.56,2203.12
2030,Madagascar,12.31,33.53,1119.18,1660.16
2030,Malawi,12.35,34.13,1119.39,1566.19
2030,Malaysia,20.5,33.23,2497.74,3233.5
2030,Maldives,25.04,30.06,1521.38,2264.16
2030,Mali,10.64,45.27,233.04,385.22
2030,Malta,10.18,29.64,300.83,572.75
2030,Marshall Islands,25.21,29.44,2013.25,3020.51
2030,Mauritania,9.45,46.09,42.04,133.47
2030,Mauritius,17.96,29.15,787.61,1324.39
2030,Mexico,4.42,36.59,638.82,1001.62
2030,Moldova,-14.47,35.21,476.49,789.26
2030,Monaco,2.55,28.16,607.73,1045.08
2030,Mongolia,-32.24,33.46,227.45,354.12
2030,Montenegro,-11.39,31.21,1272.82,2000.34
2030,Montserrat (U.K.),23.53,29.27,666.01,1028.4
2030,Morocco,1.77,39.58,194.02,404.6
2030,Mozambique,12.99,37.61,670.92,1068.44
2030,Myanmar,10.08,36.68,2072.68,2800.1
2030,Namibia,3.76,37.93,194.46,413.9
2030,Nauru,25.29,29.86,935.87,3449.43
2030,Nepal,-5.97,27.66,1682.32,2515.32
2030,Netherlands,-5.62,30.22,714.11,993.9
2030,New Caledonia (Fr.),14.04,29.91,975.96,1876.75
2030,New Zealand,-1.97,23.4,1389.65,1824.31
2030,Nicaragua,19.25,34.11,1407.93,2065.79
2030,Niger,7.9,44.29,76.17,186.5
2030,Nigeria,16.34,40.26,1010.47,1372.86
2030,Niue (N.Z.),21.4,28.94,1310.16,2210.13
2030,Norfolk Island (Aus.),15.07,25.2,733.1,1243.99
2030,North Macedonia,-11.68,35.16,564.41,873.65
2030,Northern Mariana Islands (U.S.),24.37,29.75,1358.75,2104.33
2030,Norway,-19.47,24.25,1139.56,1541.48
2030,Oman,10.62,44.94,13.5,104.27
2030,Pakistan,-1.21,41.48,293.06,620.84
2030,Palau,25.18,29.55,2458.97,3350.11
2030,Panama,21.08,31.4,2807.49,3704.59
2030,Papua New Guinea,18.77,30.36,3278.56,4362.24
2030,Paraguay,4.59,40.68,1049.85,1659.01
2030,Peru,10.86,28.63,1859.07,2315.43
2030,Philippines,20.62,32.37,2016.2,2953.73
2030,Pitcairn Islands (U.K.),18.32,27.1,949.86,1560.05
2030,Poland,-13.41,32.46,646.87,919.9
2030,Portugal,0.58,35.45,551.41,1018.38
2030,Puerto Rico (U.S.),19.46,30.94,823.81,1294.17
2030,Qatar,9.97,44.49,18.57,101.97
2030,R. B. de Venezuela,19.95,34.99,1820.93,2472.1
2030,Republic of Korea,-10.98,32.88,1047.3,1643.09
2030,Republic of Yemen,9.17,39.95,100.54,248.49
2030,Romania,-13.64,33.94,660.31,1009.12
2030,Russian Federation,-38.2,29.74,523.96,732.97
2030,Rwanda,13.42,28.29,1509.95,1865.41
2030,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.31,23.69,597.23,778.11
2030,Saint Kitts and Nevis,23.41,29.26,674.74,1073.33
2030,Saint Lucia,21.82,30.56,713.68,1101.09
2030,Saint Vincent and the Grenadines,24.25,29.24,857.79,1312.69
2030,Saint-Barthélemy (Fr.),23.31,29.34,673.46,1085.43
2030,Saint-Martin (Fr.),23.32,29.32,679.72,1095.67
2030,Saint-Pierre-et-Miquelon (Fr.),-9.6,20.31,1354.3,1733.59
2030,Samoa,22.68,28.72,2087.59,3097.1
2030,San Marino,-1.29,33.85,655.43,1043.44
2030,Saudi Arabia,4.15,45.43,30.23,115.83
2030,Senegal,15.57,43.45,424.35,759.65
2030,Serbia,-12.22,36.02,628.7,948.06
2030,Seychelles,24.11,29.62,1100.9,1589.36
2030,Sierra Leone,19.5,36.65,2184.75,3024.56
2030,Singapore,23.98,31.1,1924.7,2589.89
2030,Sint Maarten (Neth.),23.32,29.32,679.78,1095.2
2030,Slovak Republic,-13.59,32.94,695.21,1010.26
2030,Slovenia,-10.72,32.37,1031.91,1575.34
2030,Solomon Islands,23.42,29.86,3072.08,4083.95
2030,Somalia,18.54,37.11,222.38,459.01
2030,South Africa,-0.32,36.97,395.06,654.02
2030,South Sudan,18.49,41.12,1068.99,1387.95
2030,Spain,-2.88,35.53,485.93,812.97
2030,Sri Lanka,19.78,34.52,1350.75,2045.76
2030,Sudan,9.95,43.35,197.04,343.57
2030,Suriname,20.85,35.88,1225.54,2010.97
2030,Svalbard and Jan Mayen (Nor.),-29.06,6.76,485.2,748.32
2030,Sweden,-20.0,27.18,677.72,932.73
2030,Switzerland,-15.31,27.32,1327.09,1844.8
2030,Syrian Arab Republic,-2.04,42.68,158.86,309.0
2030,São Tomé and Príncipe,23.29,29.12,1316.07,1798.27
2030,Tajikistan,-25.99,24.67,582.97,902.28
2030,Tanzania,14.46,33.57,963.73,1373.5
2030,Thailand,14.55,37.92,1372.01,1920.29
2030,The Bahamas,17.36,30.61,742.31,1161.51
2030,The Gambia,16.38,40.93,615.35,1048.57
2030,Timor-Leste,18.78,31.17,1288.01,1939.23
2030,Togo,18.58,38.17,1225.24,1602.08
2030,Tokelau (N.Z.),25.24,29.74,2157.86,3258.05
2030,Tonga,20.66,28.72,1208.75,2177.81
2030,Trinidad and Tobago,22.78,30.79,1083.04,1588.92
2030,Tunisia,2.89,43.07,142.93,276.64
2030,Turkmenistan,-10.95,44.23,117.84,238.19
2030,Turks and Caicos Islands (U.K.),22.01,29.73,613.23,1006.31
2030,Tuvalu,25.38,29.89,2114.98,3673.05
2030,Türkiye,-11.25,35.44,549.02,874.54
2030,U.S. Minor Outlying Islands,21.47,28.81,685.43,1525.87
2030,Uganda,16.73,33.26,1571.99,2044.71
2030,Ukraine,-16.61,34.52,537.46,824.34
2030,United Arab Emirates,9.85,46.03,13.56,96.35
2030,United Kingdom,-3.16,24.53,869.89,1159.79
2030,United States Virgin Islands (U.S.),23.48,29.49,764.73,1218.04
2030,United States of America,-18.98,34.69,665.89,995.85
2030,Uruguay,0.32,35.75,1011.33,1575.45
2030,Uzbekistan,-16.25,41.92,184.36,336.55
2030,Vanuatu,20.91,29.21,1594.56,2745.42
2030,Vatican City,-2.36,35.42,700.4,1079.32
2030,Vietnam,12.1,34.87,1696.3,2384.35
2030,Wallis and Futuna (Fr.),24.59,29.58,2194.47,3225.2
2030,West Bank and Gaza,3.92,38.71,228.92,426.95
2030,Zambia,10.05,36.61,903.82,1236.67
2030,Zimbabwe,6.83,37.8,481.17,855.34
2031,Afghanistan,-14.15,36.86,239.72,477.19
2031,Albania,-7.44,33.06,967.11,1540.49
2031,Algeria,2.15,45.47,42.74,104.6
2031,American Samoa (U.S.),24.41,29.49,2031.91,2888.31
2031,Andorra,-13.02,26.46,732.83,1158.64
2031,Angola,11.12,35.36,935.32,1295.22
2031,Anguilla (U.K.),23.25,29.35,689.79,1098.07
2031,Antigua and Barbuda,23.44,29.34,700.49,1110.0
2031,Arab Republic of Egypt,4.56,42.87,5.94,34.5
2031,Argentina,-3.91,35.3,627.26,989.11
2031,Armenia,-17.61,30.41,733.6,1032.42
2031,Aruba (Neth.),24.92,29.72,443.85,915.49
2031,Australia,5.11,42.09,274.54,603.63
2031,Austria,-14.75,30.2,1021.56,1418.3
2031,Azerbaijan,-9.84,35.97,505.98,753.32
2031,Bahrain,12.81,37.98,21.77,101.43
2031,Bangladesh,10.92,36.92,1836.61,2830.82
2031,Barbados,24.17,29.23,815.5,1261.69
2031,Belarus,-18.82,32.31,637.65,903.8
2031,Belgium,-6.33,31.61,729.62,1032.34
2031,Belize,16.3,35.02,1328.07,1885.99
2031,Benin,17.94,39.95,1010.95,1355.75
2031,Bermuda (U.K.),12.7,28.79,1175.18,1582.97
2031,Bhutan,-6.78,22.44,2831.37,3690.4
2031,Bolivia,5.77,34.12,1228.71,1660.01
